true_member,predicted_member,attack_score,true_class
1,1,0.540705,1
1,1,0.563453,1
1,0,0.483246,5
1,1,0.547526,6
1,1,0.576114,2
1,1,0.565855,1
1,1,0.562676,7
1,0,0.070250,9
1,0,0.419348,6
1,0,0.480573,4
1,0,0.480104,8
1,1,0.686312,3
1,1,0.643071,3
1,1,0.558397,1
1,0,0.463504,4
1,1,0.573778,4
1,1,0.546359,4
1,1,0.566131,8
1,1,0.585216,7
1,0,0.249654,1
1,0,0.427595,0
1,1,0.591942,5
1,1,0.511049,5
1,0,0.216154,2
1,1,0.548376,6
1,0,0.474869,3
1,1,0.615271,5
1,0,0.387937,5
1,1,0.528729,1
1,1,0.554579,6
1,1,0.577717,0
1,1,0.508419,1
1,1,0.525861,1
1,1,0.681355,2
1,1,0.561596,9
1,0,0.287533,5
1,0,0.231229,5
1,1,0.504701,5
1,1,0.579656,7
1,1,0.697524,3
1,1,0.591382,3
1,0,0.485355,0
1,1,0.555801,2
1,0,0.384667,2
1,1,0.563247,9
1,1,0.553747,2
1,1,0.573631,7
1,1,0.635895,2
1,1,0.561620,9
1,1,0.555439,1
1,1,0.614866,2
1,0,0.497487,6
1,1,0.576508,0
1,1,0.659305,3
1,1,0.588343,4
1,1,0.559515,9
1,1,0.582599,8
1,1,0.578624,7
1,1,0.651395,3
1,0,0.490348,3
1,0,0.407999,5
1,1,0.570893,8
1,1,0.557252,6
1,1,0.587145,7
1,0,0.477851,5
1,1,0.656910,0
1,0,0.243551,4
1,1,0.628968,2
1,1,0.561206,9
1,1,0.553150,9
1,0,0.193836,5
1,0,0.415631,9
1,1,0.554704,1
1,1,0.541920,9
1,1,0.545208,5
1,1,0.586448,2
1,1,0.572463,7
1,1,0.550217,6
1,1,0.549328,2
1,1,0.621574,4
1,1,0.624669,4
1,1,0.562706,1
1,1,0.556984,9
1,0,0.301337,0
1,1,0.558664,1
1,1,0.600314,5
1,1,0.571724,0
1,1,0.571804,8
1,1,0.573469,7
1,1,0.567071,1
1,0,0.315290,6
1,1,0.561327,4
1,0,0.385382,5
1,0,0.349834,2
1,1,0.556816,9
1,1,0.533133,9
1,0,0.143139,9
1,1,0.575518,2
1,1,0.633621,5
1,0,0.468238,0
1,1,0.530679,0
1,1,0.540043,6
1,1,0.548922,7
1,1,0.552827,1
1,0,0.365030,6
1,1,0.543236,2
1,0,0.412672,2
1,1,0.513973,9
1,0,0.424790,8
1,1,0.564312,1
1,1,0.548342,6
1,1,0.566610,8
1,1,0.571453,4
1,1,0.589634,4
1,0,0.214858,4
1,1,0.565509,1
1,1,0.567512,3
1,1,0.546841,0
1,1,0.546658,6
1,1,0.560199,8
1,0,0.448492,9
1,1,0.559066,9
1,1,0.588224,2
1,1,0.561094,9
1,1,0.556121,9
1,0,0.399868,2
1,0,0.461740,7
1,1,0.585480,0
1,1,0.582377,5
1,1,0.576160,7
1,1,0.567608,7
1,1,0.560962,8
1,1,0.566976,1
1,1,0.512126,2
1,1,0.590568,4
1,1,0.550980,8
1,1,0.554468,6
1,1,0.634121,5
1,1,0.626630,5
1,1,0.566821,3
1,1,0.546734,6
1,0,0.337825,1
1,0,0.456092,5
1,1,0.567179,8
1,0,0.274665,6
1,1,0.590841,3
1,0,0.425151,3
1,1,0.560311,9
1,1,0.625337,2
1,0,0.256049,7
1,1,0.554259,5
1,1,0.508200,5
1,1,0.573759,7
1,1,0.569703,7
1,1,0.571835,8
1,1,0.553747,9
1,1,0.562761,9
1,1,0.579457,7
1,0,0.209144,9
1,1,0.570075,0
1,1,0.542941,5
1,1,0.503255,0
1,1,0.659644,0
1,1,0.547619,6
1,1,0.570555,8
1,0,0.434062,2
1,0,0.346117,3
1,1,0.573435,7
1,1,0.550773,8
1,1,0.570841,0
1,1,0.551555,9
1,1,0.561347,1
1,1,0.569329,8
1,1,0.587327,3
1,0,0.369513,1
1,1,0.566072,1
1,1,0.547194,1
1,1,0.573614,7
1,1,0.594018,7
1,1,0.577568,4
1,0,0.209470,1
1,1,0.571858,8
1,0,0.197759,3
1,1,0.571729,8
1,1,0.580622,5
1,1,0.560289,9
1,1,0.500351,9
1,1,0.554279,6
1,1,0.558447,1
1,1,0.625956,5
1,1,0.565770,9
1,0,0.427014,2
1,1,0.582246,5
1,1,0.564543,1
1,1,0.557500,6
1,1,0.572232,0
1,1,0.533491,4
1,1,0.616049,5
1,0,0.465432,0
1,1,0.559044,9
1,1,0.585724,7
1,1,0.571626,7
1,0,0.390477,1
1,0,0.496344,4
1,0,0.478918,2
1,1,0.561489,9
1,1,0.553454,4
1,0,0.485686,2
1,1,0.569705,8
1,1,0.573449,7
1,1,0.540541,6
1,1,0.518124,5
1,1,0.577577,7
1,1,0.559564,9
1,0,0.174321,4
1,0,0.456923,4
1,1,0.565864,8
1,1,0.556203,9
1,1,0.553392,9
1,0,0.390214,6
1,0,0.388486,4
1,1,0.559520,9
1,1,0.572338,7
1,1,0.541804,7
1,1,0.570312,0
1,1,0.557530,6
1,1,0.555877,9
1,1,0.622125,5
1,1,0.561939,9
1,1,0.517331,4
1,1,0.554638,2
1,1,0.568621,8
1,1,0.565248,2
1,1,0.591305,4
1,0,0.455968,3
1,1,0.565017,1
1,1,0.564604,3
1,1,0.590171,4
1,1,0.505112,9
1,1,0.573444,7
1,1,0.650097,0
1,0,0.457715,9
1,1,0.547277,0
1,1,0.565470,8
1,1,0.640518,0
1,1,0.614863,2
1,1,0.519864,2
1,1,0.556192,3
1,1,0.584581,4
1,1,0.590208,3
1,1,0.569670,3
1,1,0.571869,8
1,0,0.498583,1
1,1,0.631029,5
1,1,0.561223,9
1,0,0.301747,5
1,1,0.558796,9
1,1,0.549940,6
1,1,0.501121,7
1,1,0.580437,7
1,1,0.571020,8
1,0,0.468497,3
1,1,0.551968,9
1,1,0.597571,0
1,1,0.544378,2
1,0,0.457463,4
1,1,0.505887,7
1,1,0.571589,8
1,1,0.561319,1
1,0,0.496336,5
1,1,0.618010,0
1,1,0.572195,0
1,0,0.259577,6
1,0,0.148673,0
1,0,0.496106,0
1,0,0.449706,4
1,1,0.557356,1
1,1,0.555163,1
1,0,0.247319,4
1,0,0.445249,1
1,0,0.413436,9
1,1,0.571630,8
1,1,0.632162,3
1,0,0.492772,8
1,0,0.499165,1
1,1,0.551679,9
1,0,0.416782,4
1,1,0.551850,6
1,0,0.428616,3
1,1,0.548726,6
1,0,0.441593,6
1,1,0.558622,3
1,1,0.559714,1
1,0,0.428289,5
1,1,0.524473,5
1,1,0.567298,8
1,1,0.547744,1
1,1,0.571837,8
1,1,0.557243,9
1,0,0.452466,1
1,1,0.553200,9
1,0,0.339855,8
1,0,0.424256,6
1,1,0.552778,6
1,1,0.637611,3
1,1,0.569718,0
1,1,0.560246,9
1,1,0.603786,0
1,0,0.308468,5
1,1,0.572094,0
1,0,0.487782,1
1,0,0.263608,4
1,1,0.547121,6
1,0,0.236462,4
1,1,0.501585,5
1,0,0.485932,0
1,0,0.401394,4
1,1,0.573391,7
1,1,0.568573,8
1,0,0.150013,1
1,1,0.631418,3
1,1,0.528074,9
1,1,0.569377,9
1,0,0.445870,4
1,1,0.574329,7
1,1,0.551411,2
1,1,0.560981,9
1,1,0.524975,1
1,1,0.566675,8
1,0,0.478606,5
1,0,0.496976,5
1,1,0.566123,5
1,0,0.115353,0
1,1,0.528386,8
1,1,0.569896,8
1,1,0.569076,8
1,0,0.410184,5
1,1,0.592229,2
1,0,0.317487,3
1,1,0.602776,5
1,1,0.566226,1
1,1,0.568473,8
1,1,0.553354,6
1,0,0.454535,7
1,1,0.573785,0
1,1,0.548816,9
1,0,0.379907,0
1,1,0.609686,4
1,1,0.636163,5
1,1,0.550702,1
1,1,0.583537,2
1,1,0.554905,6
1,1,0.529561,5
1,1,0.513358,0
1,1,0.565602,1
1,0,0.359515,1
1,1,0.551066,9
1,1,0.525031,6
1,0,0.268010,5
1,1,0.632073,5
1,0,0.353735,3
1,1,0.563216,0
1,1,0.653460,9
1,0,0.310515,9
1,1,0.563722,8
1,1,0.521370,8
1,1,0.570909,8
1,1,0.555184,1
1,0,0.374323,7
1,0,0.447154,4
1,1,0.608763,2
1,1,0.571233,8
1,1,0.574677,0
1,1,0.616993,5
1,1,0.612779,2
1,1,0.547877,6
1,1,0.621431,2
1,0,0.403856,5
1,0,0.376410,9
1,0,0.496979,5
1,1,0.571356,8
1,1,0.555481,6
1,0,0.100755,5
1,1,0.623894,2
1,1,0.563018,9
1,1,0.512828,7
1,1,0.572767,0
1,0,0.231693,5
1,1,0.556116,6
1,1,0.635958,5
1,1,0.615945,0
1,1,0.563563,6
1,1,0.617346,4
1,1,0.555341,6
1,1,0.523029,6
1,1,0.637321,3
1,1,0.624213,3
1,1,0.576007,0
1,0,0.112806,0
1,0,0.307825,6
1,0,0.139344,3
1,1,0.561318,9
1,1,0.565193,1
1,1,0.565274,2
1,1,0.592473,7
1,1,0.565811,1
1,0,0.368871,5
1,1,0.550639,6
1,1,0.598662,4
1,0,0.395590,4
1,1,0.554765,9
1,0,0.424287,2
1,1,0.561041,9
1,0,0.164976,4
1,1,0.571572,0
1,1,0.504175,3
1,1,0.562578,8
1,0,0.411934,5
1,1,0.554892,6
1,1,0.572745,0
1,0,0.397350,5
1,0,0.344276,9
1,1,0.570852,8
1,1,0.500475,1
1,0,0.309412,4
1,1,0.588570,4
1,1,0.575843,7
1,1,0.548432,3
1,1,0.559803,5
1,1,0.582757,4
1,1,0.522101,9
1,1,0.555964,9
1,0,0.423328,2
1,1,0.570114,0
1,1,0.547832,9
1,1,0.649581,2
1,0,0.477068,5
1,0,0.480558,4
1,1,0.571304,8
1,0,0.366126,3
1,1,0.569795,0
1,1,0.552435,6
1,1,0.523920,5
1,0,0.467201,3
1,1,0.562445,5
1,0,0.402893,2
1,1,0.578503,2
1,0,0.313535,1
1,0,0.139726,4
1,1,0.561907,8
1,1,0.571617,7
1,1,0.509246,7
1,1,0.558808,8
1,1,0.546855,6
1,1,0.561152,9
1,1,0.560813,9
1,0,0.488406,3
1,1,0.579133,8
1,1,0.627776,4
1,0,0.193320,2
1,1,0.567255,0
1,0,0.389991,7
1,0,0.315410,4
1,1,0.518391,8
1,1,0.561112,9
1,1,0.559390,6
1,1,0.554504,1
1,0,0.403396,5
1,1,0.558993,6
1,0,0.374919,3
1,1,0.592289,5
1,1,0.555370,1
1,1,0.537763,6
1,1,0.675108,3
1,1,0.560007,6
1,1,0.548718,6
1,0,0.404625,1
1,1,0.540492,8
1,1,0.610623,3
1,1,0.575533,2
1,1,0.562807,8
1,1,0.615737,4
1,1,0.562870,1
1,1,0.500107,3
1,1,0.621617,5
1,0,0.427389,1
1,1,0.551630,0
1,1,0.555478,0
1,0,0.437206,5
1,1,0.567798,0
1,1,0.657474,3
1,0,0.458827,4
1,1,0.559703,8
1,0,0.495781,0
1,1,0.540993,0
1,1,0.680676,3
1,1,0.570798,8
1,1,0.556482,8
1,0,0.338503,1
1,0,0.353330,4
1,1,0.567502,0
1,1,0.562768,1
1,1,0.556046,3
1,1,0.552071,6
1,1,0.566082,7
1,1,0.623001,3
1,1,0.558299,6
1,0,0.313321,4
1,0,0.493963,5
1,1,0.535458,3
1,1,0.560236,0
1,0,0.300937,1
1,0,0.349499,3
1,0,0.255111,4
1,0,0.375334,0
1,1,0.571300,8
1,1,0.568943,8
1,1,0.518262,1
1,1,0.559866,9
1,0,0.486531,1
1,1,0.556331,6
1,1,0.675946,3
1,1,0.560530,1
1,1,0.584726,0
1,0,0.447358,3
1,1,0.532215,1
1,1,0.558988,0
1,0,0.210263,4
1,1,0.609116,3
1,1,0.537604,1
1,0,0.444979,8
1,0,0.441613,4
1,1,0.619908,4
1,1,0.543923,2
1,1,0.563838,8
1,0,0.411308,1
1,1,0.560056,9
1,1,0.571590,7
1,0,0.182173,2
1,1,0.567738,8
1,1,0.632074,5
1,1,0.552774,1
1,1,0.562824,1
1,1,0.573414,7
1,0,0.195551,8
1,1,0.549000,6
1,1,0.588512,7
1,1,0.614053,5
1,1,0.544338,0
1,0,0.394585,1
1,1,0.561523,9
1,1,0.559323,7
1,1,0.696461,2
1,1,0.610205,2
1,1,0.546971,9
1,0,0.251627,5
1,1,0.551001,6
1,1,0.636875,5
1,1,0.572839,0
1,0,0.498060,4
1,1,0.521242,5
1,1,0.546179,6
1,1,0.599840,4
1,1,0.569545,8
1,1,0.630601,5
1,1,0.546693,6
1,1,0.571675,8
1,0,0.290453,2
1,1,0.562518,9
1,1,0.533872,2
1,0,0.488247,2
1,1,0.582550,5
1,1,0.571529,8
1,1,0.572408,7
1,0,0.151545,8
1,0,0.118772,2
1,1,0.535558,7
1,0,0.452997,7
1,1,0.548240,9
1,1,0.549137,9
1,0,0.365727,4
1,0,0.481119,2
1,0,0.347692,9
1,1,0.558818,9
1,0,0.297378,8
1,1,0.533884,4
1,0,0.411911,7
1,1,0.530268,4
1,1,0.563644,8
1,1,0.566954,1
1,1,0.553918,8
1,1,0.559610,1
1,0,0.339860,6
1,1,0.580537,7
1,1,0.561549,9
1,0,0.271692,9
1,1,0.550562,6
1,1,0.586758,5
1,0,0.286502,4
1,0,0.361337,0
1,1,0.571000,7
1,1,0.561297,4
1,1,0.571890,8
1,1,0.605326,2
1,0,0.433096,6
1,1,0.559439,9
1,1,0.615368,5
1,1,0.567386,8
1,1,0.542238,5
1,0,0.431229,3
1,0,0.183166,2
1,1,0.568807,8
1,0,0.445946,5
1,1,0.556072,1
1,1,0.575037,9
1,1,0.569809,2
1,0,0.322982,8
1,1,0.560783,6
1,1,0.515341,3
1,0,0.469367,4
1,1,0.602011,7
1,0,0.418684,4
1,1,0.637128,5
1,0,0.384685,6
1,1,0.683467,3
1,1,0.551025,6
1,0,0.436348,4
1,1,0.506246,3
1,0,0.371223,6
1,1,0.610326,4
1,1,0.556479,9
1,1,0.545328,9
1,1,0.556482,9
1,0,0.480706,6
1,1,0.599686,0
1,1,0.551497,2
1,1,0.553450,6
1,0,0.452705,2
1,1,0.540801,6
1,1,0.543327,1
1,1,0.596531,4
1,1,0.546325,1
1,1,0.506297,5
1,1,0.556580,6
1,0,0.471813,1
1,1,0.567123,1
1,1,0.566775,8
1,0,0.265285,0
1,1,0.548250,8
1,1,0.500304,5
1,1,0.557189,1
1,1,0.563174,4
1,1,0.576213,7
1,1,0.547610,6
1,1,0.560891,9
1,1,0.571570,8
1,1,0.553091,6
1,1,0.629092,5
1,1,0.611659,7
1,0,0.485145,3
1,0,0.481167,5
1,1,0.553849,6
1,1,0.520391,1
1,0,0.480268,1
1,1,0.566583,1
1,1,0.531685,1
1,1,0.530195,5
1,1,0.528382,3
1,1,0.620981,4
1,1,0.539662,5
1,1,0.713452,3
1,0,0.435122,9
1,1,0.559957,6
1,1,0.571086,0
1,1,0.568149,7
1,1,0.685057,3
1,1,0.555831,1
1,1,0.546491,6
1,1,0.665625,3
1,1,0.559274,2
1,0,0.471646,4
1,1,0.573353,7
1,1,0.549797,1
1,1,0.535560,9
1,0,0.413066,6
1,1,0.564315,1
1,1,0.557045,9
1,0,0.399682,4
1,0,0.284934,6
1,1,0.560353,9
1,1,0.602514,7
1,0,0.487254,3
1,1,0.510993,7
1,0,0.176012,3
1,1,0.561134,9
1,0,0.425285,5
1,1,0.569046,8
1,0,0.375989,2
1,0,0.353950,9
1,0,0.269477,5
1,1,0.525881,0
1,0,0.313785,1
1,1,0.573389,7
1,1,0.598008,3
1,1,0.572922,3
1,1,0.556075,0
1,1,0.563607,7
1,1,0.538140,0
1,1,0.581525,7
1,0,0.282455,4
1,1,0.559082,0
1,0,0.472224,2
1,1,0.547214,0
1,1,0.602105,2
1,1,0.561961,8
1,0,0.437327,1
1,0,0.213793,2
1,1,0.600978,9
1,1,0.547495,6
1,0,0.226100,9
1,1,0.546521,6
1,1,0.572847,0
1,1,0.566539,1
1,1,0.600013,2
1,1,0.569000,9
1,1,0.562965,7
1,1,0.571890,8
1,1,0.552285,6
1,0,0.297175,5
1,0,0.379358,3
1,1,0.684963,2
1,0,0.377473,9
1,1,0.571747,8
1,1,0.548087,6
1,1,0.571852,8
1,1,0.563856,1
1,1,0.519676,4
1,1,0.553157,6
1,1,0.596841,2
1,1,0.613465,2
1,0,0.244592,8
1,1,0.570934,0
1,1,0.530174,7
1,1,0.556022,9
1,0,0.302681,7
1,0,0.197703,0
1,1,0.595792,2
1,0,0.366873,5
1,1,0.559454,7
1,0,0.332516,4
1,1,0.571886,8
1,1,0.602834,7
1,1,0.566236,2
1,1,0.558485,9
1,1,0.560563,1
1,1,0.585066,0
1,1,0.548729,8
1,0,0.225057,8
1,0,0.207915,3
1,1,0.571052,7
1,1,0.548589,6
1,1,0.601972,2
1,1,0.533546,3
1,1,0.602575,2
1,1,0.633365,5
1,1,0.555706,1
1,1,0.558493,6
1,1,0.598977,0
1,1,0.567805,8
1,1,0.566058,1
1,1,0.661861,2
1,1,0.584622,3
1,1,0.573442,7
1,1,0.578252,7
1,1,0.550356,6
1,1,0.541926,6
1,1,0.568458,8
1,1,0.569884,8
1,0,0.484278,3
1,1,0.581271,7
1,1,0.584616,0
1,1,0.615836,5
1,1,0.584181,7
1,1,0.674737,2
1,0,0.492214,3
1,1,0.573100,7
1,0,0.285561,5
1,1,0.551779,1
1,1,0.613528,3
1,1,0.569574,9
1,1,0.596590,4
1,1,0.560338,8
1,1,0.515347,7
1,1,0.597913,3
1,1,0.552775,8
1,0,0.293888,3
1,0,0.268108,3
1,1,0.562708,8
1,1,0.586301,0
1,1,0.571609,8
1,1,0.567803,8
1,1,0.553086,9
1,1,0.571747,8
1,0,0.316540,6
1,1,0.560007,7
1,0,0.488833,2
1,1,0.526916,0
1,0,0.119364,4
1,1,0.546480,6
1,1,0.584112,3
1,1,0.554831,6
1,1,0.547542,6
1,0,0.396742,2
1,1,0.565172,8
1,1,0.570526,8
1,1,0.566334,2
1,1,0.527147,6
1,1,0.581389,7
1,1,0.547155,1
1,1,0.561210,8
1,1,0.595248,3
1,0,0.182836,0
1,0,0.417799,9
1,1,0.569479,8
1,1,0.587751,3
1,1,0.569100,8
1,1,0.575578,2
1,1,0.656430,2
1,1,0.545867,3
1,1,0.504772,0
1,1,0.603696,2
1,1,0.548482,6
1,1,0.520273,8
1,0,0.393773,3
1,1,0.567734,0
1,1,0.554838,9
1,1,0.536851,1
1,0,0.484659,4
1,0,0.358253,4
1,0,0.468090,1
1,1,0.596450,0
1,1,0.587456,7
1,1,0.558467,9
1,1,0.508335,4
1,0,0.061755,3
1,1,0.584797,2
1,0,0.429095,9
1,0,0.456817,1
1,1,0.547598,1
1,1,0.533226,9
1,1,0.551423,6
1,1,0.583173,0
1,1,0.565945,8
1,1,0.567119,1
1,0,0.348053,1
1,1,0.516671,3
1,0,0.479258,2
1,0,0.415106,4
1,0,0.134771,5
1,1,0.522820,2
1,1,0.572105,0
1,1,0.566739,1
1,0,0.481972,2
1,1,0.620879,0
1,1,0.568080,0
1,1,0.535618,3
1,1,0.562592,8
1,1,0.522353,1
1,1,0.677480,3
1,1,0.633656,3
1,1,0.552818,0
1,1,0.574290,5
1,1,0.546926,6
1,1,0.565227,9
1,0,0.439773,2
1,0,0.300051,5
1,1,0.598375,0
1,0,0.380298,8
1,1,0.563626,0
1,1,0.564850,8
1,1,0.559459,9
1,1,0.548391,6
1,1,0.565660,3
1,1,0.552290,9
1,0,0.380978,0
1,1,0.560378,1
1,1,0.584263,3
1,1,0.571300,8
1,0,0.484817,3
1,1,0.582695,7
1,0,0.405965,7
1,1,0.548695,3
1,1,0.565892,7
1,0,0.250288,9
1,1,0.546875,6
1,1,0.558422,8
1,1,0.602502,2
1,1,0.630383,3
1,1,0.571432,8
1,0,0.406760,1
1,0,0.286513,4
1,1,0.559182,9
1,1,0.552993,0
1,1,0.516465,0
1,1,0.546509,6
1,1,0.547738,6
1,1,0.536840,1
1,1,0.503575,1
1,0,0.283254,3
1,1,0.571665,8
1,1,0.560845,9
1,1,0.608470,5
1,1,0.557722,9
1,1,0.534534,9
1,0,0.497886,6
1,1,0.552899,6
1,1,0.569033,0
1,1,0.558150,9
0,0,0.146842,0
0,1,0.597337,2
0,1,0.563475,1
0,1,0.530995,6
0,1,0.572100,0
0,1,0.560389,6
0,1,0.501160,3
0,1,0.571351,8
0,0,0.152445,8
0,1,0.572323,0
0,1,0.574869,8
0,1,0.561887,4
0,0,0.489480,5
0,1,0.532001,0
0,0,0.401165,7
0,1,0.539372,8
0,1,0.557102,6
0,1,0.564066,1
0,1,0.558494,1
0,0,0.069009,3
0,1,0.554288,4
0,1,0.551683,9
0,1,0.573333,7
0,1,0.620416,2
0,0,0.490685,6
0,0,0.256918,4
0,0,0.488883,3
0,1,0.572948,0
0,0,0.488316,3
0,1,0.556520,9
0,1,0.581071,5
0,1,0.567270,0
0,1,0.571452,0
0,1,0.628772,5
0,1,0.546926,6
0,0,0.387397,1
0,0,0.480977,0
0,1,0.573460,7
0,0,0.367035,6
0,0,0.353520,5
0,0,0.189715,2
0,1,0.531833,1
0,1,0.570727,8
0,1,0.565897,0
0,0,0.457387,1
0,0,0.328753,4
0,1,0.559229,9
0,1,0.577704,0
0,1,0.637169,5
0,1,0.555601,1
0,1,0.566684,1
0,0,0.350551,1
0,1,0.632376,5
0,0,0.259384,2
0,0,0.135774,5
0,0,0.269836,6
0,0,0.462854,3
0,0,0.185436,7
0,1,0.567131,1
0,0,0.247821,0
0,0,0.476300,1
0,1,0.573189,7
0,0,0.493998,9
0,1,0.564534,3
0,1,0.549582,6
0,1,0.572412,7
0,1,0.567028,1
0,1,0.596589,7
0,1,0.514328,8
0,1,0.560172,1
0,1,0.619422,2
0,1,0.573686,7
0,1,0.558603,1
0,0,0.346401,2
0,1,0.569187,8
0,0,0.211465,4
0,1,0.559060,9
0,0,0.340895,3
0,1,0.565068,2
0,1,0.554905,9
0,1,0.564228,1
0,1,0.540161,3
0,1,0.549066,6
0,1,0.547317,9
0,1,0.554368,5
0,1,0.627231,5
0,1,0.575644,3
0,0,0.113686,6
0,1,0.560482,6
0,0,0.423571,8
0,0,0.189881,4
0,1,0.549467,6
0,0,0.317476,2
0,1,0.584144,0
0,1,0.627250,2
0,0,0.467897,5
0,1,0.557126,9
0,0,0.388896,0
0,0,0.346396,2
0,0,0.262166,5
0,1,0.561601,9
0,1,0.545665,6
0,1,0.535118,9
0,0,0.216654,3
0,0,0.468426,7
0,1,0.592930,0
0,1,0.560674,9
0,1,0.513377,4
0,0,0.334151,8
0,0,0.449040,6
0,1,0.557100,6
0,0,0.468219,5
0,1,0.567228,1
0,0,0.238115,4
0,0,0.397639,5
0,1,0.559776,8
0,0,0.363815,4
0,0,0.473809,4
0,1,0.558193,6
0,1,0.616022,3
0,1,0.568642,0
0,1,0.575920,2
0,1,0.617137,5
0,1,0.570445,8
0,0,0.298822,8
0,1,0.570970,0
0,1,0.555875,8
0,1,0.557875,6
0,1,0.580882,3
0,1,0.530504,5
0,1,0.571686,8
0,0,0.473227,2
0,1,0.606370,2
0,0,0.346241,1
0,1,0.512766,3
0,1,0.567921,3
0,0,0.414112,7
0,1,0.580309,5
0,0,0.443757,3
0,1,0.520305,4
0,1,0.571387,8
0,1,0.571151,8
0,0,0.329080,4
0,1,0.594534,5
0,0,0.419643,8
0,1,0.561769,1
0,1,0.571865,9
0,1,0.571006,8
0,1,0.635058,5
0,1,0.561073,1
0,1,0.561313,9
0,1,0.591227,2
0,0,0.174872,8
0,1,0.571739,8
0,0,0.364089,7
0,1,0.525301,7
0,0,0.238352,4
0,1,0.570729,7
0,0,0.321124,4
0,1,0.598376,4
0,1,0.505574,4
0,0,0.430480,5
0,1,0.633749,5
0,1,0.568404,8
0,1,0.568215,8
0,1,0.546623,8
0,0,0.416227,3
0,1,0.634441,5
0,1,0.578279,0
0,1,0.541377,0
0,0,0.401949,7
0,1,0.529312,2
0,0,0.362998,9
0,1,0.568679,8
0,1,0.568751,8
0,1,0.571564,8
0,1,0.529418,0
0,0,0.492025,3
0,0,0.304003,1
0,0,0.182733,8
0,1,0.586780,3
0,0,0.281920,1
0,1,0.535227,4
0,1,0.571819,8
0,0,0.091432,2
0,1,0.540585,0
0,1,0.624069,4
0,0,0.464718,4
0,1,0.615204,4
0,0,0.127986,2
0,1,0.587681,7
0,0,0.083634,0
0,1,0.615445,5
0,1,0.549373,6
0,0,0.374483,4
0,1,0.559619,9
0,0,0.261783,3
0,1,0.571255,8
0,1,0.563694,5
0,1,0.562549,1
0,1,0.607812,2
0,1,0.609504,7
0,1,0.560346,6
0,1,0.539306,9
0,0,0.455065,3
0,1,0.562002,9
0,0,0.481696,5
0,1,0.565113,8
0,0,0.448722,4
0,0,0.493103,4
0,1,0.576622,7
0,1,0.528775,7
0,1,0.531734,4
0,0,0.369032,3
0,1,0.582406,2
0,1,0.550228,9
0,0,0.492917,7
0,0,0.460443,3
0,1,0.555246,9
0,1,0.573301,8
0,1,0.557018,9
0,1,0.563555,1
0,0,0.105467,0
0,0,0.112350,0
0,1,0.609175,2
0,0,0.430951,1
0,0,0.349415,6
0,0,0.236937,0
0,1,0.548678,8
0,1,0.578004,7
0,0,0.099447,2
0,1,0.628699,5
0,0,0.241146,3
0,0,0.463504,4
0,1,0.564097,2
0,1,0.532359,9
0,1,0.557236,1
0,1,0.580621,7
0,1,0.524213,9
0,1,0.561068,9
0,0,0.402997,5
0,0,0.266294,4
0,1,0.631394,5
0,1,0.504272,6
0,0,0.339237,5
0,1,0.549578,6
0,1,0.566570,1
0,1,0.557217,6
0,1,0.574247,7
0,1,0.665722,3
0,1,0.532359,0
0,1,0.545635,3
0,1,0.595239,2
0,1,0.612816,3
0,0,0.283458,3
0,0,0.295408,5
0,1,0.556567,9
0,1,0.590319,5
0,1,0.591985,2
0,0,0.396019,4
0,1,0.570962,8
0,0,0.282115,1
0,0,0.100231,5
0,0,0.226677,4
0,1,0.519117,3
0,1,0.559671,7
0,0,0.096422,6
0,1,0.567834,8
0,1,0.708258,3
0,0,0.362506,3
0,0,0.363382,1
0,1,0.724128,2
0,1,0.536172,2
0,1,0.620905,7
0,1,0.522037,2
0,1,0.629368,2
0,1,0.565381,7
0,0,0.424087,1
0,1,0.564111,2
0,0,0.465071,1
0,1,0.541801,9
0,1,0.590113,2
0,1,0.594051,2
0,1,0.517885,2
0,1,0.527311,2
0,1,0.577631,7
0,1,0.560443,9
0,0,0.406494,4
0,1,0.556712,9
0,1,0.513425,4
0,0,0.093503,9
0,1,0.577857,0
0,0,0.497797,4
0,0,0.282242,4
0,1,0.625742,5
0,1,0.562448,2
0,1,0.602450,4
0,1,0.608120,2
0,0,0.319235,2
0,1,0.573048,7
0,1,0.571874,8
0,1,0.546243,2
0,1,0.624790,5
0,1,0.552786,2
0,1,0.594739,0
0,1,0.569637,8
0,0,0.479679,3
0,1,0.563576,8
0,1,0.571367,8
0,1,0.580511,0
0,0,0.412137,5
0,1,0.569017,8
0,1,0.540718,6
0,1,0.706852,2
0,1,0.550040,6
0,0,0.160132,8
0,0,0.463143,7
0,1,0.601654,5
0,1,0.530969,4
0,1,0.572268,8
0,1,0.567616,8
0,1,0.558087,9
0,1,0.604039,5
0,1,0.573092,0
0,1,0.594530,5
0,1,0.561711,8
0,0,0.168073,2
0,0,0.204421,0
0,1,0.553529,0
0,1,0.563159,1
0,1,0.570957,8
0,0,0.470593,9
0,1,0.571763,8
0,0,0.335097,5
0,1,0.586163,0
0,1,0.571457,7
0,0,0.188297,0
0,1,0.570843,8
0,1,0.595113,7
0,1,0.549229,3
0,0,0.495621,2
0,1,0.567879,8
0,1,0.507294,4
0,1,0.558095,7
0,1,0.597707,7
0,1,0.619945,2
0,0,0.095085,5
0,0,0.182827,5
0,0,0.139292,6
0,1,0.580971,2
0,0,0.447692,8
0,0,0.173201,5
0,1,0.548671,6
